type,status,capturing,progress_point,progress_payload,heroes,hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,hero_10,hero_11,hero_12,health_1,health_2,health_3,health_4,health_5,health_6,health_7,health_8,health_9,health_10,health_11,health_12,ult_1,ult_2,ult_3,ult_4,ult_5,ult_6,ult_7,ult_8,ult_9,ult_10,ult_11,ult_12,ult_use_1,ult_use_2,ult_use_3,ult_use_4,ult_use_5,ult_use_6,ult_use_7,ult_use_8,ult_use_9,ult_use_10,ult_use_11,ult_use_12,elim_1,elim_2,elim_3,elim_4,elim_5,elim_6,elim_7,elim_8,elim_9,elim_10,elim_11,elim_12
,1,0,100,94,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,11,38,47,100,80,100,61,43,34,43,91,76,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,94,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,11,43,50,100,82,100,61,45,34,43,91,76,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,94,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,0,1,1,1,12,44,51,100,82,100,61,51,34,46,91,77,,,,,,,,,,,,,,,,,,,,,6,,,
,1,0,100,94,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,0,1,1,1,13,44,54,100,83,100,61,51,36,47,92,87,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,93,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,0,1,1,1,14,47,54,100,83,100,65,51,36,50,92,91,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,93,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,0,1,0,0,1,1,15,49,54,100,84,100,66,53,36,50,92,91,,,,,,,,,,,,,,,,,,,6,,,6,,
,1,0,100,93,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,0,1,0,0,1,1,22,52,58,100,85,100,67,54,36,50,92,92,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,93,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,0,1,0,0,1,1,22,53,65,100,86,100,69,54,36,50,93,95,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,93,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,0,1,0,0,0,1,33,54,67,0,86,100,69,54,37,51,93,95,,,,1,,,,,,,,,,,,,,,,,,,3,
,1,0,100,93,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,0,1,0,0,0,1,35,55,69,0,87,0,69,62,37,51,93,95,,,,,,1,,,,,,,,,,,,,,,,,,
,1,0,100,92,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,0,1,0,0,0,1,42,56,71,0,87,0,69,68,37,51,93,97,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,92,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,0,1,0,0,0,1,42,56,73,0,90,2,69,68,37,51,94,97,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,92,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,0,0,0,0,0,1,43,57,73,3,90,3,70,68,37,52,94,97,,,,,,,,,,,,,,,,,,,,6,,,,
,1,0,100,92,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,0,0,1,0,0,1,43,57,73,5,91,3,70,69,38,52,94,100,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,92,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,0,1,1,0,1,44,57,74,9,91,4,70,69,38,52,94,100,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,91,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,0,1,1,0,1,44,57,74,9,91,4,70,70,38,53,95,100,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,91,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,0,1,1,0,1,44,57,74,9,91,4,71,70,38,53,95,100,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,91,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,0,1,1,0,1,45,58,75,10,92,5,71,70,39,53,95,100,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,91,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,0,1,1,1,1,45,58,75,10,92,5,71,71,39,53,95,100,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,91,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,0,1,1,1,1,46,58,75,10,92,5,71,71,39,54,96,100,,,,,,,,,,,,,,,,,,,,,,,,
,1,0.0,100.0,90.5,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,0,1,1,1,1,46,58,76,10,92,6,71,72,39,54,96,100,,,,,,,,,,,,,,,,,,,,,,,,
,1,0.0,100.0,90.5,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,0,1,1,1,1,46,58,76,11,92,6,72,72,39,54,96,100,,,,,,,,,,,,,,,,,,,,,,,,
,1,0.0,100.0,90.5,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,47,58,76,11,93,6,72,72,39,54,96,100,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,90,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,47,59,77,11,93,6,75,73,40,56,96,100,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,90,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,48,59,77,12,93,7,75,73,40,56,97,100,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,90,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,48,59,77,12,93,7,76,74,40,56,97,100,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,90,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,1,48,59,78,13,94,9,79,74,40,56,97,100,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,90,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,0,1,1,1,1,1,1,49,60,78,15,94,9,94,74,40,61,97,100,,,,,,,,,,,,,,,,,,7,,,,,,
,1,0,100,89,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,0,1,1,1,1,1,1,49,60,78,15,96,10,94,75,40,61,98,100,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,89,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,0,1,1,1,1,1,1,50,62,79,18,97,10,95,75,41,61,98,100,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,89,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,0,1,1,1,1,1,1,50,64,79,25,97,10,95,79,41,62,98,100,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,89,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,0,1,1,1,1,1,1,55,65,85,25,97,10,98,80,41,63,100,100,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,89,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,0,0,1,1,1,1,1,56,67,92,25,100,11,99,80,41,64,100,100,,,,,,,,,,,,,,,,,,,5,,,,,
,1,0,100,89,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,0,0,1,1,1,1,1,57,69,92,30,100,11,100,86,42,65,100,100,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,89,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,0,0,1,1,1,1,1,63,69,92,34,100,11,100,88,43,67,100,100,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,89,,26,4,29,0,30,8,1,26,11,14,30,20,1,0,1,1,0,0,0,1,1,1,1,1,63,71,96,36,100,12,100,88,44,71,100,100,,,,,,,,,,,,,,11,,,12,,,,,,,
,1,0,100,89,,26,4,29,0,30,8,1,26,11,14,30,20,1,0,1,1,0,0,0,1,1,1,1,1,64,71,97,36,100,12,100,88,45,74,100,100,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,90,,26,4,29,0,30,8,1,26,11,14,30,20,1,0,1,1,0,1,0,1,1,1,1,1,65,72,98,37,100,12,100,92,46,77,0,100,,,,,,,,,,,1,,,,,,,,,,,,,
,1,0,100,91,,26,4,29,0,30,8,1,26,11,14,30,20,1,0,1,1,0,1,0,1,1,1,1,1,65,73,98,40,100,13,100,96,47,79,0,100,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,92,,26,4,29,0,30,8,1,26,11,14,30,20,1,0,1,1,0,1,0,1,1,1,1,1,75,74,98,40,100,13,100,100,48,81,0,100,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,93,,26,4,29,0,30,8,1,26,11,14,30,20,1,0,1,1,0,1,0,1,1,1,1,1,76,75,99,40,100,13,100,100,49,81,0,0,,,,,,,,,,,,1,,,,,,,,,,,,
,1,0,100,93,,26,4,29,0,30,8,1,26,11,14,30,20,1,0,1,1,0,1,1,1,1,1,1,1,76,76,99,41,100,13,100,100,49,81,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,93,,26,4,29,0,30,8,1,26,11,14,30,20,1,0,1,1,0,1,1,1,1,1,1,1,76,76,53.5,41,100,14,100,0,50,85,1,6,,,,,,,,1,,,,,,,,,,,,,,,,
,1,0,100,93,,26,4,29,0,30,8,1,26,11,14,30,20,1,0,1,0,0,1,1,1,1,1,1,1,77,76,8,41,100,14,100,0,50,85,4,6,,,1,,,,,,,,,,,,,8,,,,,,,,
,1,0,100,93,,26,4,29,0,30,8,1,26,11,14,30,20,1,0,1,0,0,1,1,1,1,1,1,1,77,76,0,41,100,16,100,1,52,86,7,8,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,94,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,0,1,1,1,1,1,1,1,1,78,77,1,42,100,20,100,3,52,87,12,16,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,94,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,0,1,1,1,1,1,1,1,1,78,77,2,42,100,21,100,6,53,87,14,16,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,94,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,0,0,1,1,1,1,1,1,1,1,80,77,5,42,100,28,0,9,54,88,17,16,,,,,,,1,,,,,,,,8,,,,,,,,,
,1,0,100,94,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,0,0,1,1,1,1,1,1,1,1,89,77,6,42,100,28,0,9,56,89,17,16,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,94,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,0,0,1,1,1,1,1,1,1,1,89,77,6,43,100,28,0,10,57,92,17,16,,,,,,,,,,,,,,,,,,,,,,,,
,1,0.0,100.0,95.5,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,0,0,1,1,1,1,1,1,1,1,93,78,6,43,100,29,0,10,58,93,17,17,,,,,,,,,,,,,,,,,,,,,,,,
,1,0.0,100.0,95.5,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,0,0,1,1,1,1,1,1,1,1,93,78,7,43,100,29,1,10,61,93,18,17,,,,,,,,,,,,,,,,,,,,,,,,
,1,0.0,100.0,96.75,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,0,1,1,1,1,1,1,1,1,1,94,78,7,43,100,36,1,11,65,93,18,17,,,,,,,,,,,,,,,,,,,,,,,,
,1,0.0,100.0,96.75,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,0,1,1,0,1,1,1,1,1,1,94,78,7,43,100,39,1,11,67,96,18,18,,,,,,,,,,,,,,,,,,12,,,,,,
,1,0.0,100.0,96.75,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,0,1,1,0,1,1,1,1,1,1,98,78,8,44,100,40,1,12,69,98,21,18,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,98,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,0,1,1,0,1,1,1,1,1,1,98,80,8,44,100,40,2,12,70,100,21,18,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,98,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,0,1,1,0,1,1,1,1,1,1,99,81,8,44,100,40,4,12,71,100,21,18,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,98,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,0,1,1,1,1,1,1,99,83,9,44,100,41,4,16,71,100,24,18,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,98,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,0,1,1,1,1,1,1,100,88,9,45,100,41,8,16,72,100,29,19,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,98,,26,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,1,0,1,1,1,1,1,1,100,92,9,45,100,41,8,17,73,100,31,20,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,98,,26,4,29,0,30,8,1,26,11,14,30,20,1,0,1,1,1,0,1,1,1,1,1,1,1,95,10,48,0,42,8,19,75,100,32,23,1,,,,1,,,,,,,,,12,,,,,,,,,,
,1,0,100,98,,26,4,29,0,30,8,1,26,11,14,30,20,1,0,1,1,1,0,1,1,1,1,1,1,2,96,10,48,2,42,8,22,76,100,32,23,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,98,,26,4,29,0,30,8,1,26,11,14,30,20,1,0,1,1,1,0,1,1,1,1,1,1,2,96,11,48,4,42,8,26,78,100,32,24,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,98,,26,4,29,0,30,8,1,26,11,14,30,20,1,0,1,1,1,1,1,1,1,1,1,1,3,96,12,49,6,42,9,27,79,100,36,24,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,98,,26,4,29,0,30,8,1,26,11,14,30,20,1,0,1,1,1,1,1,1,1,1,1,1,3,96,12,49,8,43,9,27,81,100,36,27,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,98,,26,4,29,0,30,8,1,26,11,14,30,20,0,0,1,1,1,1,1,1,1,1,1,1,4,96,12,49,8,43,9,31,81,100,38,30,,,,,,,,,,,,,8,,,,,,,,,,,
,1,0,100,98,,26,4,29,0,30,8,1,26,11,14,30,20,0,0,1,1,1,1,1,1,1,1,1,1,4,97,17,54,11,43,9,32,83,100,45,30,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,98,,26,4,29,0,30,8,1,26,11,14,30,20,0,0,1,1,1,1,1,1,1,1,1,1,4,97,18,57,11,44,10,39,84,100,46,30,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,98,,26,4,29,0,30,8,1,26,11,14,30,20,0,0,1,1,0,1,1,1,1,1,1,1,5,97,19,60,12,44,12,39,84,100,46,31,,,,,,,,,,,,,,,,,8,,,,,,,
,1,0,100,98,,26,4,29,0,30,8,1,26,11,14,30,20,0,0,1,1,0,1,1,1,1,1,1,1,5,97,21,60,12,48,15,40,85,100,46,39,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,98,,26,4,29,0,30,8,1,26,11,14,30,20,0,1,1,1,0,1,1,1,1,1,1,1,6,97,22,60,12,48,15,41,86,100,48,39,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,98,,26,4,29,0,30,8,1,26,11,14,30,20,0,1,1,1,0,1,1,1,1,1,1,1,6,97,22,68,12,52,15,42,87,0,50,39,,,,,,,,,,1,,,,,,,,,,,,,,
,1,0,100,98,,26,4,29,0,30,8,1,26,11,14,30,20,0,1,1,1,0,1,1,1,1,1,1,1,6,98,26,68,12,53,17,47,87,3,50,43,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,98,,26,4,29,0,30,8,1,26,11,14,30,20,0,1,1,1,0,1,1,1,1,1,1,1,7,98,26,69,13,57,21,48,87,6,52,43,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,98,,26,4,29,0,30,8,1,26,11,14,30,20,0,1,1,1,0,1,1,1,1,1,1,1,7,100,33,69,13,59,22,49,88,10,52,43,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,98,,5,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,0,1,1,1,1,1,1,1,0,100,33,69,13,59,22,49,90,12,53,43,,,,,,,,,,,,,,,,,,,,,,,,
,1,0.0,100.0,98.5,,5,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,0,1,1,1,1,1,1,1,0,100,33,69,13,59,22,53,94,14,53,45,,,,,,,,,,,,,,,,,,,,,,,,
,1,0.0,100.0,98.5,,5,4,29,0,30,8,1,26,11,14,30,20,1,1,0,1,1,1,1,1,1,1,1,1,0,100,34,71,14,60,22,55,98,16,55,45,,,,,,,,,,,,,,,12,,,,,,,,,
,1,0.0,100.0,98.5,,5,4,29,0,30,8,1,26,11,14,30,20,1,1,0,1,1,1,1,1,1,1,1,1,0,100,34,75,14,63,23,56,100,19,58,45,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,99,,5,4,29,0,30,8,1,26,11,14,30,20,1,1,0,1,1,1,1,1,1,1,1,1,1,100,34,79,14,64,23,58,100,20,61,46,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,99,,5,4,29,0,30,8,1,26,11,14,30,20,1,1,0,1,1,1,1,1,1,1,1,1,1,100,35,80,14,64,23,59,100,21,64,46,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,99,,5,4,29,0,30,8,1,26,11,14,30,20,1,1,0,1,1,1,1,1,1,1,1,1,2,100,35,83,15,64,23,60,100,21,64,46,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,99,,5,4,29,0,30,8,1,26,11,14,30,20,1,1,0,1,1,1,1,1,1,1,1,1,2,100,35,84,15,64,23,61,100,21,64,46,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,99,,5,4,29,0,30,8,1,26,11,14,30,20,1,1,0,1,1,1,1,1,1,1,1,1,2,100,36,90,15,65,24,62,100,22,65,47,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,99,,5,4,29,0,30,8,1,26,11,14,30,20,1,1,0,1,1,1,1,1,1,1,1,1,6,100,36,90,15,65,26,63,100,22,66,49,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,99,,5,4,29,0,30,8,1,26,11,14,30,20,1,1,0,1,1,1,1,1,1,1,1,1,7,100,36,90,16,65,26,63,100,22,68,50,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,99,,5,4,29,0,30,8,1,26,11,14,30,20,1,1,0,1,1,1,1,1,1,1,1,1,11,0,37,94,16,67,27,69,100,23,70,58,,1,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,99,,5,4,29,0,30,8,1,26,11,14,30,20,0,1,1,1,1,1,1,1,1,1,1,1,12,3,37,94,16,71,34,72,0,23,70,59,,,,,,,,,1,,,,9,,,,,,,,,,,
,1,0,100,99,,5,4,29,0,30,8,1,26,11,14,30,20,0,1,1,1,1,1,1,1,1,1,1,1,12,3,37,94,16,73,38,75,1,23,71,67,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,99,,5,4,29,0,30,8,1,26,11,14,30,20,0,1,1,1,1,1,1,1,1,1,1,1,12,3,38,95,17,75,41,78,2,26,73,72,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,99,,5,4,29,0,30,8,1,26,11,14,30,20,0,1.0,1,1,1,1,1,1,1,1,1,1,12,5,39,95,17,80,42,79,4,27,73,73,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,99,,5,4,29,0,30,8,1,26,11,14,30,20,0,1.0,1,1,1,1,1,1,1,1,1,1,13,10,42,95,18,80,49,79,4,27,75,73,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,99,,5,4,29,0,30,8,1,26,11,14,30,20,0,1,1,1,1,1,1,1,1,1,1,1,13,12,43,95,21,82,49,79,5,28,77,78,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,99,,5,4,29,0,30,8,1,26,11,14,30,20,0,1,1,1,1,1,1,1,1,1,1,1,13,13,43,96,23,83,49,80,9,28,78,79,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,99,,5,4,29,0,30,8,1,26,11,14,30,20,0,1,1,1,1,1,1,1,1,1,1,1,14,15,46,100,23,83,49,85,9,31,85,80,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,99,,5,4,29,0,30,8,1,26,11,14,30,20,0,1,1,1,1,1,1,1,1,1,1,1,14,18,47,100,24,83,50,87,9,32,85,80,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,99,,5,4,29,0,30,8,1,26,11,14,30,20,0,0,1,1,1,1,1,1,1,1,1,1,14,20,47,100,24,85,50,91,10,33,89,81,,,,,,,,,,,,,,11,,,,,,,,,,
,1,0,100,99,,12,4,29,0,30,8,1,26,11,14,30,20,1,0,1,0,1,1,1,1,1,1,1,1,0,21,51,100,24,90,50,92,11,35,90,81,,,,,,,,,,,,,,,,8,,,,,,,,
,1,0,100,99,,12,4,29,0,30,8,1,26,11,14,30,20,1,0,1,0,1,1,1,1,1,1,1,1,0,22,54,100,25,95,54,93,13,35,90,81,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,99,,12,4,29,0,30,8,1,26,11,14,30,20,1,0,1,0,1,1,1,1,1,1,1,1,0,23,55,100,25,100,54,93,16,35,90,84,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,99,,12,4,29,0,30,8,1,26,11,14,30,20,1,0,1,0,1,1,1,1,1,1,1,1,0,24,58,100,25,100,58,93,16,36,91,95,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,99,,12,4,29,0,30,8,1,26,11,14,30,20,1,0,1,0,1,1,1,1,1,1,1,1,1,25,62,100,26,100,58,94,16,36,91,95,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,99,,12,4,29,0,30,8,1,26,11,14,30,20,1,0,1,0,0,1,1,1,0,1,1,1,1,25,62,100,27,100,59,98,17,36,92,95,,,,,,,,,,,,,,,,,7,,,,6,,,
,1,0,100,99,,12,4,29,0,30,8,1,26,11,14,30,20,1,0,1,0,0,1,1,1,0,1,1,1,1,25,66,100,27,100,60,98,17,37,93,96,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,99,,12,4,29,0,30,8,1,26,11,14,30,20,1,0,1,0,0,1,1,1,0,1,1,1,2,26,66,0,28,100,60,100,17,38,93,96,,,,1,,,,,,,,,,,,,,,,,,,,
,1,0,100,99,,12,4,29,0,30,8,1,26,11,14,30,20,1,0,1,0,0,1,1,1,0,1,1,1,2,26,66,0,28,100,60,100,17,41,93,96,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,99,,12,4,29,0,30,8,1,26,11,14,30,20,1,1,1,0,0,1,1,1,0,1,1,1,2,26,67,0,28,100,61,100,17,44,94,96,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,99,,12,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,0,1,1,1,0,1,1,1,2,26,72,0,28,0,61,100,18,48,94,97,,,,,,1,,,,,,,,,,,,,,,,,,
,1,0,100,99,,12,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,0,1,1,1,0,1,1,1,3,26,76,0,28,1,61,100,18,51,96,97,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,99,,12,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,0,1,1,1,0,1,1,1,12,26,78,1,29,2,61,100,18,54,99,100,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,99,,12,4,29,0,30,8,1,26,11,14,30,20,1,1,1,1,0,1,1,1,0,1,1,1,15,27,79,1,29,2,62,0,18,58,100,100,,,,,,,,1,,,,,,,,,,,,,,,,
,1,0,100,99,,12,4,29,2,30,8,1,26,11,14,30,20,1,1,1,1,0,1,1,1,0,1,1,1,18,27,86,0,29,5,62,2,18,61,100,100,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,99,,12,4,29,2,30,8,1,26,11,14,30,20,1,1,1,1,1,0,1,1,1,1,1,1,24,27,86,0,0,5,62,2,19,64,100,100,,,,,,,,,,,,,,,,,,7,,,,,,
,1,0,100,99,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,1,0,1,1,1,1,1,1,25,31,90,0,0,5,62,3,19,66,100,100,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,99,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,1,0,1,1,1,1,1,1,29,34,90,0,0,6,63,3,19,69,100,100,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,99,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,1,0,1,1,1,1,1,1,29,38,95,0,0,6,66,3,19,70,100,100,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,99,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,1,0,1,1,1,1,1,1,34,41,99,9,0,6,67,4,19,72,0,100,,,,,,,,,,,1,,,,,,,,,,,,,
,1,0,100,99,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,1,0,1,1,1,1,1,1,38,44,49.5,13,1,7,67,4,20,74,0,100,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,99,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,1,0,1,1,1,1,1,1,38,50,0,13,1,7,68,4,20,77,1,0,,,1,,,,,,,,,1,,,,,,,,,,,,
,1,0,100,99,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,1,0,1,1,1,1,1,1,43,51,0,13,1,7,68,5,20,79,4,0,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,99,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,1,0,1,1,1,1,1,1,49,53,0,14,1,8,68,5,20,81,4,0,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,99,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,0,51,55,0,18,2,8,68,6,20,81,4,0,,,,,,,,,,,,,,,,,,,,,,,,1
,1,0,100,99,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,0,51,56,1,18,3,8,69,7,21,84,4,0,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,99,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,0,52,57,1,18,3,8,69,7,22,84,6,1,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,99,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,0,52,58,4,20,3,9,70,7,25,84,6,1,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,99,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,1,1,0,52,59,7,22,3,9,71,8,29,85,6,1,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,100,99,,12,4,29,2,20,8,1,26,11,14,30,20,1,1,1,1,1,1,1,1,1,0,1,0,52,59,10,27,5,9,79,8,30,85,6,1,,,,,,,,,,,,,,,,,,,,,,3,,
