type,status,progress,heroes,hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,hero_10,hero_11,hero_12,health_1,health_2,health_3,health_4,health_5,health_6,health_7,health_8,health_9,health_10,health_11,health_12,ult_1,ult_2,ult_3,ult_4,ult_5,ult_6,ult_7,ult_8,ult_9,ult_10,ult_11,ult_12,ult_use_1,ult_use_2,ult_use_3,ult_use_4,ult_use_5,ult_use_6,ult_use_7,ult_use_8,ult_use_9,ult_use_10,ult_use_11,ult_use_12,elim_1,elim_2,elim_3,elim_4,elim_5,elim_6,elim_7,elim_8,elim_9,elim_10,elim_11,elim_12
,1,95,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,87,69,20,81,59,74,9,61,12,3,64,,,,,,,,,,,,,,,,,,,,,,,,
,1,95,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,87,71,20,81,59,74,10,61,12,3,64,,,,,,,,,,,,,,,,,,,,,,,,
,1,95,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,88,72,20,82,60,75,10,62,12,4,64,,,,,,,,,,,,,,,,,,,,,,,,
,1,95,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,90,72,21,82,60,75,10,62,12,4,65,,,,,,,,,,,,,,,,,,,,,,,,
,1,94,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,93,72,21,84,62,77,12,62,13,5,65,,,,,,,,,,,,,,,,,,,,,,,,
,1,94,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,94,74,21,90,62,79,17,63,13,12,65,,,,,,,,,,,,,,,,,,,,,,,,
,1,94,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,97,82,21,100,63,82,21,63,13,14,66,,,,,,,,,,,,,,,,,,,,,,,,
,1,94,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,97,82,22,100,63,84,22,63,13,14,66,,,,,,,,,,,,,,,,,,,,,,,,
,1,94,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,100,82,25,100,65,87,23,64,13,17,66,,,,,,,,,,,,,,,,,,,,,,,,
,1,94,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,100,82,26,100,66,88,23,64,13,17,66,,,,,,,,,,,,,,,,,,,,,,,,
,1,94,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,100,82,27,100,66,89,23,64,15,18,68,,,,,,,,,,,,,,,,,,,,,,,,
,1,94,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,100,83,28,100,66,94,24,65,18,18,68,,,,,,,,,,,,,,,,,,,,,,,,
,1,94,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,100,83,28,100,67,94,24,65,19,18,68,,,,,,,,,,,,,,,,,,,,,,,,
,1,94,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,100,83,28,100,68,97,26,65,20,25,68,,,,,,,,,,,,,,,,,,,,,,,,
,1,94,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,0,1,1,100,100,87,30,100,76,99,31,66,20,36,69,,,,,,,,,,,,,,,,,,,,,,6,,
,1,94,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,0,1,1,100,100,87,30,100,78,100,31,66,20,37,69,,,,,,,,,,,,,,,,,,,,,,,,
,1,93,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,0,1,1,100,100,88,31,100,83,100,31,66,20,37,71,,,,,,,,,,,,,,,,,,,,,,,,
,1,93,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,0,1,1,100,100,91,34,100,83,100,32,67,20,42,73,,,,,,,,,,,,,,,,,,,,,,,,
,1,93,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,0,1,1,100,100,98,36,100,84,100,32,68,20,43,73,,,,,,,,,,,,,,,,,,,,,,,,
,1,93,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,0,1,1,100,100,100,38,100,84,100,33,69,21,43,74,,,,,,,,,,,,,,,,,,,,,,,,
,1,93,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,0,1,1,100,100,100,38,100,84,100,36,69,21,44,74,,,,,,,,,,,,,,,,,,,,,,,,
,1,93,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,0,1,1,100,100,100,38,100,84,100,37,70,21,44,77,,,,,,,,,,,,,,,,,,,,,,,,
,1,93,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,0,1,1,100,100,100,39,100,84,100,37,70,21,44,79,,,,,,,,,,,,,,,,,,,,,,,,
,1,93,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,0,1,1,100,100,100,39,100,85,100,37,70,21,45,79,,,,,,,,,,,,,,,,,,,,,,,,
,1,92,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,41,100,85,100,38,71,22,45,80,,,,,,,,,,,,,,,,,,,,,,,,
,1,92,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,41,100,85,100,0,71,22,48,80,,,,,,,,,,,,,,,,,,,,,,,,
,1,92,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,42,100,85,100,1,71,22,56,80,,,,,,,,,,,,,,,,,,,,,,,,
,1,92,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,42,100,86,100,3,72,22,57,84,,,,,,,,,,,,,,,,,,,,,,,,
,1,92,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,43,100,86,100,4,72,22,64,84,,,,,,,,,,,,,,,,,,,,,,,,
,1,92,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,0,100,100,100,45,100,86,100,6,72,22,65,84,,,,,,,,,,,,,,,,,,,,,,,,5
,1,92,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,0,100,100,100,48,100,86,100,7,74,23,74,85,,,,,,,,,,,,,,,,,,,,,,,,
,1,92,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,0,1,1,0,100,100,100,50,100,88,100,13,75,23,81,85,,,,,,,,,,,,,,,,,,,,,2,,,
,1,92,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,0,1,1,0,100,100,100,53,100,90,100,15,76,23,83,85,,,,,,,,,,,,,,,,,,,,,,,,
,1,92,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,0,1,1,0,100,100,100,54,100,95,100,21,76,23,88,86,,,,,,,,,,,,,,,,,,,,,,,,
,1,92,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,0,1,1,0,100,100,100,54,100,95,100,44,76,23,90,86,,,,,,,,,,,,,,,,,,,,,,,,
,1,92,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,0,1,1,0,100,100,100,55,100,96,100,46,77,24,100,86,,,,,,,,,,,,,,,,,,,,,,,,
,1,92,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,0,1,1,0,100,100,100,58,100,96,100,52,77,24,100,87,,,,,,,,,,,,,,,,,,,,,,,,
,1,92,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,0,1,1,0,100,100,100,60,100,98,100,58,77,24,100,87,,,,,,,,,,,,,,,,,,,,,,,,
,1,92,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,1,0,1,1,0,100,100,100,63,100,100,100,42,78,26,100,87,,,,,,,,,,,,,,,,,,,,,,,,
,1,92,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,0,0,1,1,1,100,100,100,64,100,100,100,42,78,28,100,87,,,,,,,,,,,,,,,,,,,,6,,,,
,1,92,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,0,0,1,1,1,100,100,100,64,100,100,100,43,78,33,100,88,,,,,,,,,,,,,,,,,,,,,,,,
,1,92,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,0,1,1,1,1,100,100,100,64,100,100,100,43,79,34,100,88,,,,,,,,,,,,,,,,,,,,,,,,
,1,92,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,0,1,1,1,1,100,100,100,65,100,100,100,43,79,37,100,88,,,,,,,,,,,,,,,,,,,,,,,,
,1,92,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,0,1,1,1,1,100,100,100,67,100,100,100,44,79,40,100,89,,,,,,,,,,,,,,,,,,,,,,,,
,1,92,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,0,1,1,1,1,100,100,100,70,100,100,100,44,79,43,100,89,,,,,,,,,,,,,,,,,,,,,,,,
,1,91,,0,26,22,14,29,20,0,6,28,4,26,8,1,1,1,1,1,1,1,0,1,1,1,1,100,100,100,72,100,100,100,44,80,45,100,89,,,,,,,,,,,,,,,,,,,,,,,,
,1,91,,0,26,22,14,29,20,0,6,28,4,26,8,1,0,1,1,1,1,1,0,1,1,1,1,100,100,100,73,100,100,100,45,80,46,100,90,,,,,,,,,,,,,,11,,,,,,,,,,
,1,91,,0,26,22,14,29,20,0,6,28,4,26,8,1,0,1,1,1,1,1,0,1,1,1,1,100,100,100,75,100,100,100,45,80,47,100,90,,,,,,,,,,,,,,,,,,,,,,,,
,1,91,,0,26,22,14,29,20,0,6,28,4,26,8,1,0,1,1,1,1,1,1,1,1,1,1,100,100,100,78,100,100,100,0,81,48,100,90,,,,,,,,,,,,,,,,,,,,,,,,
,1,91,,0,26,22,14,29,20,0,20,28,4,26,8,1,0,1,1,1,1,1,1,1,1,1,1,100,100,100,81,100,100,100,0,81,49,100,90,,,,,,,,,,,,,,,,,,,,,,,,
,1,91,,0,26,22,14,29,20,0,20,28,4,26,8,1,0,1,1,1,1,1,1,1,1,1,1,100,100,100,85,100,100,100,0,81,49,100,91,,,,,,,,,,,,,,,,,,,,,,,,
,1,91,,0,26,22,14,29,20,0,20,28,4,26,8,1,0,1,1,1,1,1,1,1,1,1,1,100,100,100,86,100,100,100,0,82,49,100,91,,,,,,,,,,,,,,,,,,,,,,,,
,1,91,,0,26,22,14,29,20,0,20,28,4,26,8,1,0,1,1,1,1,1,1,1,1,1,1,100,100,100,89,100,100,100,0,82,49,100,91,,,,,,,,,,,,,,,,,,,,,,,,
,1,91,,0,26,22,14,29,20,0,20,28,4,26,8,1,0,1,1,1,1,1,1,1,1,1,1,100,100,100,91,100,100,100,1,82,50,100,92,,,,,,,,,,,,,,,,,,,,,,,,
,1,91,,0,26,22,14,29,20,0,20,28,4,26,8,1,0,1,1,1,1,1,1,1,1,1,1,100,100,100,91,100,100,100,1,83,50,100,92,,,,,,,,,,,,,,,,,,,,,,,,
,1,91,,0,26,22,14,29,20,0,20,28,4,26,8,1,0,1,1,1,1,1,1,1,1,1,1,100,100,100,92,100,100,100,1,83,50,4,92,,,,,,,,,,,1,,,,,,,,,,,,,
,1,90,,0,26,22,14,29,20,0,20,28,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,92,100,100,100,1,0,51,8,93,,,,,,,,,,,,,,,,,,,,,,,,
,1,90,,0,26,22,14,29,20,0,20,30,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,96,100,100,100,2,0,54,9,93,,,,,,,,,,,,,,,,,,,,,,,,
,1,90,,0,26,22,14,29,20,0,20,30,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,99,100,100,100,2,0,54,13,93,,,,,,,,,,,,,,,,,,,,,,,,
,1,90,,0,26,22,14,29,20,0,20,30,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,100,100,2,0,54,14,98,,,,,,,,,,,,,,,,,,,,,,,,
,1,90,,0,26,22,14,29,20,0,20,30,4,26,8,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,100,100,2,0,54,18,100,,,,,,,,,,,,,,,,,,,,,,,,
,1,90,,0,26,22,14,29,20,0,20,30,4,26,8,1,1,1,1,1,1,1,1,1,1,0,1,100,100,100,100,100,100,100,2,1,54,19,100,,,,,,,,,,,,,,,,,,,,,,,3,
,1,90,,0,26,22,14,29,20,0,20,30,4,26,8,1,1,1,1,1,1,1,1,1,1,0,1,100,100,100,100,100,100,100,3,1,54,19,100,,,,,,,,,,,,,,,,,,,,,,,,
,1,90,,0,26,22,14,29,20,0,20,30,4,26,8,1,1,1,1,1,1,1,1,1,1,0,1,100,100,100,100,100,100,100,3,1,55,19,100,,,,,,,,,,,,,,,,,,,,,,,,
,1,90,,0,26,22,14,29,20,0,20,30,4,26,8,1,1,1,1,1,1,1,1,1,1,0,1,100,100,100,100,100,0,100,3,1,55,20,100,,,,,,1,,,,,,,,,,,,,,,,,,
,1,90,,0,26,22,14,29,20,0,20,30,4,26,8,1,1,1,1,1,1,1,1,1,1,0,0,100,100,100,100,100,0,100,8,2,59,20,0,,,,,,,,,,,,1,,,,,,,,,,,,3
,1,90,,0,26,22,14,29,20,0,20,30,4,26,8,1,1,1,1,1,1,1,1,1,1,0,0,100,100,100,100,100,0,100,8,2,60,21,0,,,,,,,,,,,,,,,,,,,,,,,,
,1,91,,0,26,22,14,29,20,0,20,30,4,26,8,1,1,1,1,1,1,1,1,1,1,0,0,100,100,100,100,100,0,100,8,2,61,21,0,,,,,,,,,,,,,,,,,,,,,,,,
,1,91,,0,26,22,14,29,20,0,20,30,4,26,8,1,1,1,1,1,1,0,1,1,1,0,0,100,100,100,100,100,3,100,9,2,62,21,0,,,,,,,,,,,,,,,,,,,3,,,,,
,1,91,,0,26,22,14,29,20,0,20,30,4,26,8,1,1,1,1,1,1,0,0,1,1,0,0,100,100,100,100,100,16,100,22,3,63,22,1,,,,,,,,,,,,,,,,,,,,2,,,,
,1,91,,0,26,22,14,29,20,0,20,30,4,26,8,1,1,1,1,1,1,0,0,1,0,0,0,100,100,100,100,100,17,100,23,4,63,22,1,,,,,,,,,,,,,,,,,,,,,,3,,
,1,91,,0,26,22,14,29,20,0,20,30,4,26,8,1,1,1,1,1,1,0,0,1,0,1,0,1,100,0,100,100,17,100,23,4,64,23,1,1,,1,,,,,,,,,,,,,,,,,,,,,
,1,91,,0,26,22,14,29,20,0,20,30,4,26,8,1,1,1,1,1,1,0,0,1,0,1,0,3,100,0,100,100,22,100,23,5,64,23,2,,,,,,,,,,,,,,,,,,,,,,,,
,1,91,,0,26,22,14,29,20,0,20,30,4,26,8,1,1,1,1,1,1,0,0,1,0,1,0,3,100,0,100,100,24,100,23,7,64,23,2,,,,,,,,,,,,,,,,,,,,,,,,
,1,91,,0,26,22,14,29,20,0,20,30,4,26,8,1,1,1,1,1,1,0,0,1,0,1,0,5,100,0,100,100,24,100,23,7,64,24,2,,,,,,,,,,,,,,,,,,,,,,,,
,1,91,,0,26,22,14,29,20,0,20,30,4,26,8,1,1,1,1,1,1,0,0,1,0,1,1,5,100,1,100,100,29,100,24,7,64,24,2,,,,,,,,,,,,,,,,,,,,,,,,
,1,91,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,0,0,0,0,1,1,5,100,1,100,100,29,100,24,7,64,25,0,,,,,,,,,,,,,,,,,,,,,2,,,
,1,91,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,0,0,0,0,1,1,5,100,1,0,100,30,100,24,8,65,28,0,,,,1,,,,,,,,,,,,,,,,,,,,
,1,91,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,0,0,0,1,1,6,100,3,0,100,30,100,24,8,65,32,0,,,,,,,,,,,,,,,,,,,,,,,,
,1,91,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,0,1,1,1,6,100,5,0,100,30,100,25,8,65,32,0,,,,,,,,,,,,,,,,,,,,,,,,
,1,91,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,0,1,0,1,6,100,6,0,100,30,100,25,8,65,33,1,,,,,,,,,,,,,,,,,,,,,,,3,
,1,91,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,0,1,0,1,6,100,6,1,100,31,100,25,9,65,33,1,,,,,,,,,,,,,,,,,,,,,,,,
,1,90,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,0,1,0,1,7,100,7,2,100,31,100,25,9,66,34,1,,,,,,,,,,,,,,,,,,,,,,,,
,1,90,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,0,1,0,1,7,100,7,4,100,31,100,25,9,66,34,2,,,,,,,,,,,,,,,,,,,,,,,,
,1,90,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,0,1,0,1,7,100,7,5,100,31,100,26,9,66,34,2,,,,,,,,,,,,,,,,,,,,,,,,
,1,90,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,1,1,0,1,7,100,7,5,100,31,100,26,10,66,35,2,,,,,,,,,,,,,,,,,,,,,,,,
,1,90,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,1,1,0,1,8,100,7,5,100,32,100,26,10,66,35,4,,,,,,,,,,,,,,,,,,,,,,,,
,1,90,,0,26,22,14,29,20,0,20,30,4,26,12,1,0,1,1,1,1,1,1,1,1,0,1,11,100,8,5,100,32,100,26,10,66,36,12,,,,,,,,,,,,,,12,,,,,,,,,,
,1,90,,0,26,22,14,29,20,0,20,30,4,26,12,1,0,1,1,1,1,1,1,1,1,0,1,13,100,8,6,100,32,100,27,10,67,36,12,,,,,,,,,,,,,,,,,,,,,,,,
,1,89,,0,26,22,14,29,20,0,20,30,4,26,12,1,0,1,1,1,1,1,1,1,1,0,1,15,100,8,6,100,32,100,28,10,67,36,12,,,,,,,,,,,,,,,,,,,,,,,,
,1,89,,0,26,22,14,29,20,0,20,30,4,26,12,1,0,1,1,1,1,1,1,1,1,1,1,21,100,8,6,100,33,100,28,11,67,37,13,,,,,,,,,,,,,,,,,,,,,,,,
,1,89,,0,26,22,14,29,20,0,20,30,4,26,12,1,0,1,1,1,1,1,1,1,1,1,1,21,100,8,6,100,33,100,29,11,67,37,13,,,,,,,,,,,,,,,,,,,,,,,,
,1,89,,0,26,22,14,29,20,0,20,30,4,26,12,1,0,1,1,1,1,1,1,1,1,1,1,22,100,9,7,100,33,100,29,11,67,38,13,,,,,,,,,,,,,,,,,,,,,,,,
,1,89,,0,26,22,14,29,20,0,20,30,4,26,12,1,0,1,1,1,1,1,1,1,1,1,1,22,100,9,7,100,33,100,29,11,68,38,13,,,,,,,,,,,,,,,,,,,,,,,,
,1,89,,0,26,22,14,29,20,0,20,30,4,26,12,1,0,1,1,1,1,1,1,1,1,1,1,22,100,9,7,100,33,100,29,12,68,38,14,,,,,,,,,,,,,,,,,,,,,,,,
,1,89,,0,26,22,14,29,20,0,20,30,4,26,12,1,0,1,1,1,1,1,1,1,1,1,1,22,100,9,8,100,34,100,30,12,68,39,14,,,,,,,,,,,,,,,,,,,,,,,,
,1,89,,0,26,22,14,29,20,0,20,30,4,26,12,1,0,1,1,1,1,1,1,1,1,1,1,23,100,10,8,100,34,100,30,12,68,39,14,,,,,,,,,,,,,,,,,,,,,,,,
,1,89,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,23,100,16,8,100,34,100,30,12,68,40,15,,,,,,,,,,,,,,,,,,,,,,,,
,1,89,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,23,100,22,8,100,34,100,30,13,69,40,15,,,,,,,,,,,,,,,,,,,,,,,,
,1,89,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,23,100,23,9,100,35,100,31,13,69,41,15,,,,,,,,,,,,,,,,,,,,,,,,
,1,89,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,24,100,23,9,100,35,100,44,13,69,41,16,,,,,,,,,,,,,,,,,,,,,,,,
,1,89,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,24,100,24,9,100,36,100,48,13,71,42,18,,,,,,,,,,,,,,,,,,,,,,,,
,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,24,100,27,11,100,37,100,48,14,72,42,21,,,,,,,,,,,,,,,,,,,,,,,,
,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,24,100,36,14,100,37,100,48,14,72,43,24,,,,,,,,,,,,,,,,,,,,,,,,
,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,25,100,36,14,100,37,100,48,14,73,43,24,,,,,,,,,,,,,,,,,,,,,,,,
,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,25,100,39,16,100,38,100,51,14,73,43,24,,,,,,,,,,,,,,,,,,,,,,,,
,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,25,100,39,18,100,38,100,51,15,73,58,25,,,,,,,,,,,,,,,,,,,,,,,,
,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,25,100,46,19,100,42,100,53,17,73,59,25,,,,,,,,,,,,,,,,,,,,,,,,
,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,29,100,50,20,100,42,100,54,18,73,61,25,,,,,,,,,,,,,,,,,,,,,,,,
,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,32,100,54,22,100,42,100,54,22,74,62,25,,,,,,,,,,,,,,,,,,,,,,,,
,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,0,1,1,1,34,100,57,22,100,45,100,57,26,74,73,26,,,,,,,,,,,,,,,,,,,,,2,,,
,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,0,1,1,1,36,100,58,24,100,47,100,60,27,75,75,26,,,,,,,,,,,,,,,,,,,,,,,,
,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,0,1,1,1,40,100,58,26,100,47,100,60,27,76,75,26,,,,,,,,,,,,,,,,,,,,,,,,
,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,1,0,1,1,1,46,0,59,29,100,47,100,60,27,77,76,27,,1,,,,,,,,,,,,,,,,,,,,,,
,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,0,0,1,1,1,50,0,60,31,100,49,100,60,27,77,76,27,,,,,,,,,,,,,,,,,,,,6,,,,
,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,0,0,1,1,1,53,3,62,32,3,51,100,61,27,78,77,36,,,,,1,,,,,,,,,,,,,,,,,,,
,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,0,0,0,1,1,53,3,63,33,5,53,100,61,28,80,87,42,,,,,,,,,,,,,,,,,,,,,,3,,
,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,0,0,0,1,1,53,9,63,35,5,54,100,61,28,81,88,46,,,,,,,,,,,,,,,,,,,,,,,,
,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,0,0,0,1,0,54,9,64,38,5,54,100,61,28,82,94,46,,,,,,,,,,,,,,,,,,,,,,,,6
,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,0,0,0,1,0,54,10,64,41,6,55,100,62,28,82,94,47,,,,,,,,,,,,,,,,,,,,,,,,
,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,0,1,0,1,0,57,10,67,44,6,55,100,62,29,82,98,47,,,,,,,,,,,,,,,,,,,,,,,,
,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,0,1,0,1,0,61,15,68,47,6,55,100,62,29,82,99,47,,,,,,,,,,,,,,,,,,,,,,,,
,1,88,,0,26,22,14,29,20,0,20,30,4,26,12,1,1,1,1,1,1,1,0,1,0,1,0,61,15,68,51,7,55,100,62,29,83,100,48,,,,,,,,,,,,,,,,,,,,,,,,
,1,87,,0,26,22,14,29,20,0,20,30,4,26,12,1,0,1,1,1,1,1,0,1,0,1,0,61,16,68,54,7,55,100,62,29,83,100,48,,,,,,,,,,,,,,11,,,,,,,,,,
,1,87,,0,26,22,14,29,20,0,20,30,4,26,12,1,0,1,1,1,1,1,1,1,0,1,0,65,16,68,58,7,56,100,63,30,83,100,48,,,,,,,,,,,,,,,,,,,,,,,,
,1,87,,0,26,22,14,29,20,0,20,30,4,26,12,1,0,1,1,1,1,1,1,1,0,1,0,70,16,68,59,9,56,100,63,30,83,100,48,,,,,,,,,,,,,,,,,,,,,,,,
,1,87,,0,26,22,14,29,20,0,20,29,4,26,12,1,0,1,1,1,1,1,1,1,1,1,0,70,17,69,59,11,56,100,63,0,83,100,49,,,,,,,,,,,,,,,,,,,,,,,,
,1,87,,0,26,22,14,29,20,0,20,29,4,26,12,1,0,1,1,1,1,1,1,1,1,1,1,71,17,71,60,13,56,100,63,0,84,100,49,,,,,,,,,,,,,,,,,,,,,,,,
,1,87,,0,26,22,14,29,20,0,20,29,4,26,12,1,0,1,1,1,1,1,1,1,1,1,1,71,18,71,61,13,57,100,64,0,84,0,49,,,,,,,,,,,1,,,,,,,,,,,,,
,1,87,,0,26,22,14,29,20,0,20,29,4,26,12,1,0,1,1,1,1,1,1,1,1,1,1,71,18,73,61,13,57,0,64,0,84,8,50,,,,,,,1,,,,,,,,,,,,,,,,,
,1,87,,0,26,22,14,29,20,0,20,29,4,26,12,1,0,1,1,1,1,1,1,1,1,0,1,71,18,77,62,17,57,0,64,1,84,10,50,,,,,,,,,,,,,,,,,,,,,,,,
,1,87,,0,26,22,14,29,20,0,20,29,4,26,12,1,0,1,1,1,1,1,1,1,1,0,1,72,19,79,65,18,57,0,64,1,84,11,50,,,,,,,,,,,,,,,,,,,,,,,,
,1,87,,0,26,22,14,29,20,0,20,29,4,26,12,1,0,1,1,1,1,1,1,1,1,0,1,72,19,79,65,18,57,3,64,1,84,11,50,,,,,,,,,,,,,,,,,,,,,,,,
